x1,x2,x3
-0.40549230685749016,-2.5220877541147257,-0.04402587588100219
-0.18544043480197323,-0.2683897663654174,1.392190899031737
-0.1971683843780012,1.369878338961545,1.5387928998164377
-1.0374987974040033,0.48820446800287304,-0.005795999096615465
0.07933490364539973,-1.2682344319051053,0.5652706176730784
-0.26197473213286376,1.6775473313435374,-0.6897951271542345
0.3699431899609959,0.8524067363501848,0.0058396580171334155
-0.8148297358297694,-0.7712205570426963,-0.009452987733347426
1.3424775221940828,-0.6589199985885635,0.22653900673238694
-0.5683727012607749,-1.5445994285286613,1.2542356505232048
0.9223222121411397,2.1966648008235454,0.7364243073949129
-0.8389357388902743,-0.23305581450071264,-0.012280002557485688
-0.490611450629584,0.2528250101814414,0.038302770245077805
-0.12142706368123383,1.86451365704243,-1.6737442340447028
-0.8332917571998293,1.5802546961741546,-2.1839938057934347
0.6066215541058763,0.6300862884845684,0.6858159954105759
-0.4668441417986869,-0.8827110566642065,-0.9298796482608324
-1.2337370300191215,-1.4170960415651905,-0.6476220644422589
-0.5477520610905933,0.0796514091585685,-0.618715185878201
-1.100692615916029,0.5901348209079263,1.0092997593492599
-1.2983286921364727,-2.2086118380591815,1.3759513679753514
-1.1983068154234016,-1.5530519592793717,-0.03329260786694077
2.1787104496779173,1.1648790512067364,-1.4047649996398814
-0.41259428854951735,-0.5436173750476171,1.727052331586808
0.8211941960382022,-0.5303858948925375,-0.37661958162734965
0.17735003868996807,-1.1788879028529808,-1.1889270276099646
-1.9008081062973887,0.8271848561005146,0.2723193377995717
0.3557986049633545,-0.1157673805562447,-0.008208330235118367
2.0056875754645827,0.7005202344120541,-0.8028466541400383
2.208806834112174,-0.13947014413161188,-0.5181782916696491
-1.0516402355285799,0.3119437140769933,-0.6723535701133516
-0.4835259063756664,-2.0203263398733804,-0.6511292479050914
-0.33244711035183083,-0.9036194873898791,-0.20737467887099678
0.5571292149655881,-0.43585353571066593,-0.650791888195498
-1.1723402853659421,-0.6802308120566266,0.6062675399367146
1.6889810724974967,-0.8471345122105879,-0.3367196778331399
1.0643555606260588,0.8198464062905788,-0.3198030521915113
0.9170462561326247,0.28477460754913797,0.22926539904755203
0.5253512026626168,-0.854817769682551,0.5503724981013164
0.28950518281836357,-1.5889972478334222,1.6642287142302943
1.302999081698541,-1.0654287669729092,-1.2670537185680193
0.07696054105860445,-0.7738259363393277,-0.5965205205999231
0.08519741432671707,1.0250042582683863,-0.1206116410245968
-0.619300605859482,0.5600018218673991,-0.43579347469171736
-0.26950728937973845,0.3130802517454219,0.12374245673895405
-0.11020794829676084,-0.625005269356889,1.3609722068985561
0.45943427772946943,0.05378076204917591,0.7664420775369146
-0.25450107731380944,-0.4595639283241929,-0.661719228497968
-0.23847102174724952,-0.8595309280897769,-1.1659912427712595
0.11674230637532818,-1.8519312464478326,0.6520158254665751
0.5835114300940343,-0.20676825631508036,1.133250347068159
0.43216732952832604,0.34709700513467573,1.1284175776805285
0.2100261179458272,-1.0365566129340489,-0.6042687776241823
0.42102151083600364,-0.3261002430807185,0.19803508629194433
-1.33081538529935,-1.684728132629141,0.5267261962104459
-0.4970854646507932,-0.2741532917941163,-0.3650861768091398
-0.35365556105908824,-0.7406439272922999,-0.7420417199467418
-0.8489142120926761,0.8681138874503005,0.5243704827266973
-0.12996661039690915,-1.1904436830962235,0.5524206950180048
0.8175104189777912,0.9142839223235333,-1.773911846099563
-0.3078690973870971,-2.1784831210323454,-0.47034189666132653
0.41387885358325527,0.38412342960830137,0.5126860794468315
-0.14379121208264312,-1.7658608750570977,-0.24469496143868102
0.40872502755414464,-0.3626328017348372,-0.8251043715020581
3.3828615944160205,0.42068895419773716,-0.21868084635138998
0.10465367658753554,-1.8483060182726685,0.37652983739425827
-1.310465062652943,-0.9173415379888689,-0.3257517616811535
0.045463883333871635,-0.8642412557441935,-0.1045012836281651
2.586209821619013,-0.07476136309975409,1.7655562452320939
-0.7725834759140218,-0.4605459184655645,0.8495814098696253
0.39729831188776504,-0.6294382314930503,1.6701418135759296
-0.7744041660609812,0.5662688818642254,-0.27371794078028616
1.7206180023117048,-1.5798037970179766,1.9021674364229362
0.2961494166246985,-0.3888738879499997,0.009634932939847423
1.453175917202246,1.5133416098496704,0.7580483291916217
1.0830827672335521,0.18544276729909415,-0.834737745591884
1.8156325773745579,-0.9554981402546157,1.8864911834501612
0.2189957513403357,0.5673465159804432,0.01503912326949259
0.9153478818720879,-1.5027607942568977,0.33099906172010723
-1.345257085811478,-1.1259997707065947,-2.9698941108667354
-1.1036634531199534,0.35807363688513427,-0.013708876115707794
0.6769503852507479,-0.020144506044677348,-0.5878971307988741
-1.1990408794472946,-0.4475074906323474,1.902603216242085
1.2258821994527536,-0.11205309302232333,-1.663820614622293
0.3181467462055914,0.33257334843041253,-0.9780735872750331
1.4743391534913919,-0.05037974651068088,-0.45215352939551195
0.3492449180750823,-0.8123917099859307,-0.3238331505606619
-1.4006655140091484,-0.054611585889675976,0.17889505499009817
-0.13184763893983503,0.15673312344275897,0.7469616335132989
1.3266245141629567,0.7659897985028462,-0.11092698244918676
2.010659440468441,0.9780525994995498,-0.5977238650216917
-0.3583879185763443,-0.7113776571583353,-0.38047066410579056
-1.7544827920209773,1.4595286033838362,-1.1224586526806444
0.9117528486849165,0.4247090043667461,-0.7309798658663814
0.5709485920223862,-0.15052340637888376,1.0823077916145007
1.2691054641406883,0.5135223538268041,0.23033901359524062
2.9550758251655136,1.4019245345867088,-0.3394354527118771
-0.8139179069457437,-0.37860510263698527,-0.14666332150892392
-1.2900522183103111,-0.5258366072379022,-1.428064096545957
0.18081568313381505,-0.15380079033161065,-0.22524021390186733
0.4754859925994901,0.23141160855250406,2.809361342358983
0.07192525866912608,0.1817681204228619,1.4039297743879398
-0.28301193628775156,-1.9396088870698878,-1.0350431145644523
-1.6754057714935249,1.3184173577838345,-1.105815929928792
0.3778708063719984,0.6256638204681362,-0.062396693112266886
-0.13175650647525564,0.40193745018342986,-0.37299925306627724
-0.034846624623374185,0.7289215277636465,1.036526733074168
1.3205744430710227,0.7942102652945952,-1.5294204074791904
-0.41548577506328943,1.2389121064941029,-0.023460726316813188
1.3114545539816473,-0.21516365167140108,1.1468489632413958
0.23332636912229784,0.11514556722381754,-0.5034001462722887
0.7504004648585171,-0.9452880142563187,1.1541528995621346
0.6079096304619012,1.4575208036604324,0.46793882192523784
-0.35086293955991915,0.5337718278767688,-0.18086857772738846
-0.07104229483098361,-2.1301812625892453,1.468140866114752
0.4687209013130166,-1.9080635380907596,-1.3525016974437123
-1.0642683573867662,0.694501639880108,-1.0748355078638603
